-0.702276500095856,-0.687471291571875,-0.460194236365692,-1.180398216278,-0.460194236365692,-1.180398216278,-0.460194236365692,-0.460194236365692
-0.784541322210581,-0.592143052570656,-0.460194236365692,-1.180398216278,-0.460194236365692,-1.180398216278,-0.460194236365692,-0.460194236365692
-0.853923997504423,-0.487091841016905,-0.460194236365692,-1.180398216278,-0.460194236365692,-1.180398216278,-0.460194236365692,-0.460194236365692
-0.909285264367247,-0.374042594900037,-0.460194236365692,-1.180398216278,-0.460194236365692,-1.17880066279526,-0.460194236365692,-0.461791789848433
-0.949716092327708,-0.254851579715876,-0.460194236365692,-1.180398216278,-0.460194236365692,-1.17248221620205,-0.460194236365692,-0.468110236441642
-0.974552608308467,-0.131475908638533,-0.460194236365692,-1.180398216278,-0.460194236365692,-1.15302003054666,-0.460194236365692,-0.487572422097033
-0.983386997403761,-0.00594140677619313,-0.460194236365692,-1.180398216278,-0.460194236365692,-1.10633267421134,-0.460194236365692,-0.534259778432353
-0.976074199188887,0.119690652821153,-0.460194236365692,-1.180398216278,-0.460194236365692,-1.01910920947468,-0.460194236365692,-0.62148324316901
-0.952734289608359,0.243357395208203,-0.460194236365692,-1.180398216278,-0.460194236365692,-0.892199817129591,-0.460194236365692,-0.748392635514101
-0.913750509332224,0.363028215893912,-0.460194236365692,-1.180398216278,-0.460194236365692,-0.748392635514101,-0.460194236365692,-0.892199817129591
-0.859762970954849,0.4767381233111,-0.460194236365692,-1.180398216278,-0.460194236365692,-0.62148324316901,-0.460194236365692,-1.01910920947468
-0.791658148363826,0.582620003923656,-0.460194236365692,-1.180398216278,-0.460194236365692,-0.534259778432353,-0.460194236365692,-1.10633267421134
-0.710554320863239,0.678935280179186,-0.460194236365692,-1.180398216278,-0.460194236365692,-0.487572422097033,-0.460194236365692,-1.15302003054666
-0.617783211058413,0.764102457904352,-0.460194236365692,-1.180398216278,-0.460194236365692,-0.468110236441642,-0.460194236365692,-1.17248221620205
-0.514868118007547,0.836723094395481,-0.460194236365692,-1.180398216278,-0.460194236365692,-0.461791789848433,-0.460194236365692,-1.17880066279526
-0.403498904693294,0.895604760809095,-0.460194236365692,-1.180398216278,-0.460194236365692,-0.460194236365692,-0.460194236365692,-1.180398216278
-0.285504250519307,0.939780621810554,-0.460194236365692,-1.180398216278,-0.460194236365692,-0.460194236365692,-0.460194236365692,-1.180398216278
-0.162821624444983,0.968525310983521,-0.460194236365692,-1.180398216278,-0.460194236365692,-0.460194236365692,-0.460194236365692,-1.180398216278
-0.0374654717987193,0.981366841326467,-0.460194236365692,-1.180398216278,-0.460194236365692,-0.460194236365692,-0.460194236365692,-1.180398216278
0.0885058628586897,0.978094355266182,-0.460194236365692,-1.180398216278,-0.460194236365692,-0.460194236365692,-0.460194236365692,-1.180398216278
0.213023933694837,0.958761586933305,-0.460194236365692,-1.180398216278,-0.460194236365692,-0.460194236365692,-0.460194236365692,-1.180398216278
0.334044157429078,0.923685979849377,-0.460194236365692,-1.180398216278,-0.460194236365692,-0.460194236365692,-0.460194236365692,-1.180398216278
0.449579385333483,0.873443474513,-0.460194236365692,-1.180398216278,-0.460194236365692,-0.460194236365692,-0.460194236365692,-1.180398216278
0.557732532160006,0.808859051472768,-0.460194236365692,-1.180398216278,-0.460194236365692,-0.460194236365692,-0.460194236365692,-1.180398216278
0.65672772622781,0.730993185169469,-0.461791789848433,-1.17880066279526,-0.460194236365692,-0.460194236365692,-0.460194236365692,-1.180398216278
0.744939469187171,0.641124430975083,-0.468110236441642,-1.17248221620205,-0.460194236365692,-0.460194236365692,-0.460194236365692,-1.180398216278
0.820919326657441,0.540728431348929,-0.487572422097033,-1.15302003054666,-0.460194236365692,-0.460194236365692,-0.460194236365692,-1.180398216278
0.883419711479537,0.43145368582927,-0.534259778432353,-1.10633267421134,-0.460194236365692,-0.460194236365692,-0.460194236365692,-1.180398216278
0.931414369062594,0.315094482716475,-0.62148324316901,-1.01910920947468,-0.460194236365692,-0.460194236365692,-0.460194236365692,-1.180398216278
0.964115228455984,0.193561436908733,-0.748392635514101,-0.892199817129591,-0.460194236365692,-0.460194236365692,-0.460194236365692,-1.180398216278
0.980985342452531,0.0688501176582444,-0.892199817129591,-0.748392635514101,-0.460194236365692,-0.460194236365692,-0.460194236365692,-1.180398216278
0.98174770424681,-0.0569917186207284,-1.01910920947468,-0.62148324316901,-0.460194236365692,-0.460194236365692,-0.460194236365692,-1.180398216278
0.966389795879238,-0.18189775245557,-1.10633267421134,-0.534259778432353,-0.460194236365692,-0.460194236365692,-0.460194236365692,-1.180398216278
0.935163793780616,-0.303817030223926,-1.15142247706392,-0.489169975579774,-0.460194236365692,-0.461791789848433,-0.460194236365692,-1.17880066279526
0.888582428042115,-0.420747640755481,-1.1645662161261,-0.476026236517592,-0.460194236365692,-0.468110236441642,-0.460194236365692,-1.17248221620205
0.82741056340135,-0.530769586658026,-1.15142247706392,-0.489169975579774,-0.460194236365692,-0.487572422097033,-0.460194236365692,-1.15302003054666
0.752652640184534,-0.632076310621565,-1.10633267421134,-0.534259778432353,-0.460194236365692,-0.534259778432353,-0.460194236365692,-1.10633267421134
0.665536181424094,-0.723004359039389,-1.01910920947468,-0.62148324316901,-0.460194236365692,-0.62148324316901,-0.460194236365692,-1.01910920947468
0.567491636964411,-0.802060695870322,-0.892199817129591,-0.748392635514101,-0.460194236365692,-0.748392635514101,-0.460194236365692,-0.892199817129591
0.460128895514926,-0.867947218249228,-0.748392635514101,-0.892199817129591,-0.460194236365692,-0.892199817129591,-0.460194236365692,-0.748392635514101
0.345210850322034,-0.919582071300179,-0.62148324316901,-1.01910920947468,-0.460194236365692,-1.01910920947468,-0.460194236365692,-0.62148324316901
0.224624452510725,-0.956117412163599,-0.534259778432353,-1.10633267421134,-0.460194236365692,-1.10633267421134,-0.460194236365692,-0.534259778432353
0.100349727399268,-0.976953331552585,-0.487572422097033,-1.15302003054666,-0.460194236365692,-1.15302003054666,-0.460194236365692,-0.487572422097033
-0.0255727374617673,-0.98174770424681,-0.468110236441642,-1.17248221620205,-0.460194236365692,-1.17248221620205,-0.460194236365692,-0.468110236441642
-0.151075298680676,-0.970421806779184,-0.461791789848433,-1.17880066279526,-0.460194236365692,-1.17880066279526,-0.460194236365692,-0.461791789848433
-0.274097207671953,-0.943161610073001,-0.460194236365692,-1.180398216278,-0.460194236365692,-1.180398216278,-0.460194236365692,-0.460194236365692
-0.39261844809108,-0.900414725804531,-0.460194236365692,-1.180398216278,-0.460194236365692,-1.180398216278,-0.460194236365692,-0.460194236365692
-0.504692904447076,-0.842883056631658,-0.460194236365692,-1.180398216278,-0.460194236365692,-1.180398216278,-0.460194236365692,-0.460194236365692
-0.608480317265038,-0.771511270971654,-0.460194236365692,-1.180398216278,-0.460194236365692,-1.180398216278,-0.460194236365692,-0.460194236365692
-0.702276500095856,-0.687471291571875,-0.460194236365692,-1.180398216278,-0.460194236365692,-1.180398216278,-0.460194236365692,-0.460194236365692
